user_id,risk_level_es,predicted_risk_label,risk_score_high,risk_score,operational_priority_score,channel_preference,main_driver,main_drivers,recommended_action_label,action_detail,review_priority,human_review_required,commercial_suppression,audit_required,anomaly_flag,anomaly_score,alert_reason,sessions_7d,sessions_30d,deposit_amount_7d,deposit_count_7d,net_loss_7d,net_loss_30d,night_sessions_ratio_30d,loss_chasing_events_30d,cancelled_limit_recently
U004627,Alto,high,0.9771786,0.9771786,0.68402502,online,actividad nocturna recurrente,actividad nocturna recurrente | pérdida neta reciente elevada | incremento de depósitos frente al histórico | incremento de pérdidas frente al histórico | sesiones más largas en el último mes,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.0855192862343647,riesgo alto predicho por el modelo,2.0,3.0,101.44,1.0,71.99,37.71,0.3333333333333333,1.0,0
U003177,Alto,high,0.97630113,0.97630113,0.6834107909999999,online,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | incremento de depósitos frente al histórico | incremento de pérdidas frente al histórico | aumento del importe apostado en los últimos 7 días | pérdida neta reciente elevada,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.0491760439652977,riesgo alto predicho por el modelo,6.0,27.0,568.87,7.0,221.47,619.66,0.2222222222222222,2.0,0
U001312,Alto,high,0.9762275,0.9762275,0.68335925,online,pérdida neta reciente elevada,pérdida neta reciente elevada | actividad nocturna recurrente | incremento reciente de frecuencia frente al histórico | incremento de pérdidas frente al histórico | sesión máxima especialmente larga,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.0808003957612689,riesgo alto predicho por el modelo,4.0,21.0,0.0,0.0,221.96,717.29,0.3333333333333333,0.0,0
U000949,Alto,high,0.9751897,0.9751897,0.68263279,retail,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | incremento de depósitos frente al histórico | incremento reciente de frecuencia frente al histórico | pérdida neta reciente elevada | incremento de pérdidas frente al histórico,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.0682163531494116,riesgo alto predicho por el modelo,6.0,20.0,562.89,5.0,152.27,474.13,0.2,2.0,0
U007569,Alto,high,0.9742045,0.9742045,0.6819431499999999,online,actividad nocturna recurrente,actividad nocturna recurrente | pérdida neta reciente elevada | incremento de depósitos frente al histórico | incremento de pérdidas frente al histórico | incremento reciente de frecuencia frente al histórico,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.0718745699026101,riesgo alto predicho por el modelo,7.0,21.0,302.96,3.0,123.44,239.06,0.4285714285714285,0.0,0
U002650,Alto,high,0.9727904,0.9727904,0.68095328,online,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | actividad nocturna recurrente | pérdida neta reciente elevada | incremento de pérdidas frente al histórico | incremento de depósitos frente al histórico,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.1154305290568079,riesgo alto predicho por el modelo,3.0,17.0,169.92,1.0,176.84,578.29,0.3529411764705882,2.0,0
U006526,Alto,high,0.686772,0.686772,0.6807404,online,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | pérdida neta reciente elevada | actividad nocturna recurrente | sesión máxima especialmente larga | aumento de depósitos en los últimos 7 días,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,1,0.0977102435621911,riesgo alto predicho por el modelo,15.0,100.0,5071.81,14.0,2190.86,15676.99,0.46,18.0,0
U006981,Alto,high,0.68560153,0.68560153,0.679921071,online,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | incremento de depósitos frente al histórico | sesión máxima especialmente larga | aumento del importe apostado en los últimos 7 días | sesiones más largas en el último mes,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,1,0.0319532467998908,riesgo alto predicho por el modelo,7.0,25.0,2448.36,5.0,-475.52,1676.46,0.28,3.0,0
U000280,Alto,high,0.97129977,0.97129977,0.679909839,retail,sesiones más largas en el último mes,sesiones más largas en el último mes | incremento reciente de frecuencia frente al histórico | incremento de depósitos frente al histórico | pérdida neta reciente elevada | incremento de pérdidas frente al histórico,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.1251573491619554,riesgo alto predicho por el modelo,3.0,3.0,66.26,1.0,57.0,57.0,0.0,0.0,0
U002495,Alto,high,0.9706332,0.9706332,0.6794432399999999,online,sesiones más largas en el último mes,sesiones más largas en el último mes | incremento reciente de frecuencia frente al histórico | pérdida neta reciente elevada | incremento de depósitos frente al histórico | incremento de pérdidas frente al histórico,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.1381867610483824,riesgo alto predicho por el modelo,3.0,8.0,204.34,2.0,61.88000000000001,103.66,0.0,0.0,0
U003748,Alto,high,0.9652824,0.9652824,0.67569768,retail,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | sesión máxima especialmente larga | incremento de depósitos frente al histórico | incremento de pérdidas frente al histórico | pérdida neta reciente elevada,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.0376241745298951,riesgo alto predicho por el modelo,6.0,18.0,433.07,3.0,92.01,270.97,0.1111111111111111,2.0,0
U005021,Alto,high,0.9648932,0.9648932,0.6754252399999999,online,sesiones más largas en el último mes,sesiones más largas en el último mes | pérdida neta reciente elevada | incremento reciente de frecuencia frente al histórico | incremento de depósitos frente al histórico | incremento de pérdidas frente al histórico,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.1038427215497405,riesgo alto predicho por el modelo,2.0,5.0,168.4,2.0,95.63,265.63,0.0,0.0,0
U002812,Alto,high,0.959663,0.959663,0.6717641,online,pérdida neta reciente elevada,pérdida neta reciente elevada | sesiones más largas en el último mes | incremento de depósitos frente al histórico | incremento reciente de frecuencia frente al histórico | actividad nocturna recurrente,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.1029674089808858,riesgo alto predicho por el modelo,4.0,11.0,206.9,2.0,81.77,-35.91,0.5454545454545454,0.0,0
U001306,Alto,high,0.9570061,0.9570061,0.66990427,online,sesión máxima especialmente larga,sesión máxima especialmente larga | incremento reciente de frecuencia frente al histórico | incremento de depósitos frente al histórico | pérdida neta reciente elevada | incremento de pérdidas frente al histórico,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.0874313038929039,riesgo alto predicho por el modelo,7.0,20.0,269.6,3.0,177.48000000000002,297.92,0.1,0.0,0
U007960,Alto,high,0.95699537,0.95699537,0.669896759,online,actividad nocturna recurrente,actividad nocturna recurrente | pérdida neta reciente elevada | incremento de depósitos frente al histórico | incremento de pérdidas frente al histórico | incremento reciente de frecuencia frente al histórico,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.0560789275980616,riesgo alto predicho por el modelo,7.0,22.0,544.39,5.0,235.75,524.68,0.3636363636363636,1.0,0
U009913,Alto,high,0.9535855,0.9535855,0.66750985,retail,pérdida neta reciente elevada,pérdida neta reciente elevada | incremento de depósitos frente al histórico | sesiones más largas en el último mes | actividad nocturna recurrente | incremento reciente de frecuencia frente al histórico,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.0845058444353892,riesgo alto predicho por el modelo,4.0,13.0,396.13,4.0,75.70000000000002,443.64,0.3076923076923077,0.0,0
U005105,Alto,high,0.91821724,0.91821724,0.642752068,online,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | incremento de depósitos frente al histórico | sesión máxima especialmente larga | incremento de pérdidas frente al histórico | pérdida neta reciente elevada,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.0057751083783575,riesgo alto predicho por el modelo,16.0,41.0,944.18,10.0,237.62,752.9,0.1463414634146341,3.0,0
U006543,Alto,high,0.9062523,0.9062523,0.63437661,online,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | incremento de pérdidas frente al histórico | incremento reciente de frecuencia frente al histórico | pérdida neta reciente elevada | sesión máxima especialmente larga,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.048595310016493,riesgo alto predicho por el modelo,8.0,33.0,149.18,3.0,168.92,226.01,0.303030303030303,2.0,0
U001212,Alto,high,0.874124,0.874124,0.6118868,online,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | incremento de depósitos frente al histórico | incremento reciente de frecuencia frente al histórico | pérdida neta reciente elevada | aumento del importe apostado en los últimos 7 días,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.0621719776588594,riesgo alto predicho por el modelo,8.0,37.0,284.45,3.0,196.56,1061.2,0.2432432432432432,3.0,0
U003500,Alto,high,0.8715987,0.8715987,0.61011909,online,actividad nocturna recurrente,actividad nocturna recurrente | pérdida neta reciente elevada | incremento de depósitos frente al histórico | incremento de pérdidas frente al histórico | aumento del importe apostado en los últimos 7 días,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.0793669551547053,riesgo alto predicho por el modelo,5.0,16.0,469.61,3.0,237.16,579.24,0.3125,1.0,0
U007718,Alto,high,0.87014204,0.87014204,0.6090994279999999,online,sesiones más largas en el último mes,sesiones más largas en el último mes | pérdida neta reciente elevada | incremento reciente de frecuencia frente al histórico | incremento de depósitos frente al histórico | incremento de pérdidas frente al histórico,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.0958441571814807,riesgo alto predicho por el modelo,5.0,12.0,487.26,5.0,151.86,208.0,0.1666666666666666,0.0,0
U003958,Alto,high,0.87007165,0.87007165,0.6090501549999999,online,sesiones más largas en el último mes,sesiones más largas en el último mes | pérdida neta reciente elevada | incremento reciente de frecuencia frente al histórico | incremento de depósitos frente al histórico | incremento de pérdidas frente al histórico,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.0931502524987986,riesgo alto predicho por el modelo,5.0,14.0,275.77,5.0,154.57,184.16,0.1428571428571428,0.0,0
U009708,Alto,high,0.85572153,0.85572153,0.5990050709999999,online,sesiones más largas en el último mes,sesiones más largas en el último mes | pérdida neta reciente elevada | incremento de depósitos frente al histórico | incremento de pérdidas frente al histórico | incremento reciente de frecuencia frente al histórico,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.1074294543838189,riesgo alto predicho por el modelo,4.0,19.0,233.95,2.0,197.82,316.55,0.1052631578947368,0.0,0
U007628,Alto,high,0.7645811,0.7645811,0.5352067699999999,online,sesiones más largas en el último mes,sesiones más largas en el último mes | pérdida neta reciente elevada | incremento reciente de frecuencia frente al histórico | incremento de depósitos frente al histórico | incremento de pérdidas frente al histórico,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.0884753963910113,riesgo alto predicho por el modelo,5.0,16.0,234.33,2.0,91.67,385.6,0.0625,1.0,0
U000688,Alto,high,0.597852,0.597852,0.5184964,online,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | cancelación reciente de límites | sesión máxima especialmente larga | incremento reciente de frecuencia frente al histórico | aumento del importe apostado en los últimos 7 días,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.0657275227946497,riesgo alto predicho por el modelo,7.0,21.0,80.02,1.0,77.3,490.24,0.1904761904761904,2.0,1
U006850,Alto,high,0.7243885,0.7243885,0.5070719499999999,retail,pérdida neta reciente elevada,pérdida neta reciente elevada | actividad nocturna recurrente | incremento de depósitos frente al histórico | incremento de pérdidas frente al histórico | sesiones más largas en el último mes,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.0887952182079614,riesgo alto predicho por el modelo,3.0,16.0,199.73,2.0,86.41999999999999,282.89,0.5,1.0,0
U009651,Alto,high,0.5390157,0.5390157,0.37731098999999996,retail,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | incremento de depósitos frente al histórico | pérdida neta reciente elevada | incremento reciente de frecuencia frente al histórico | incremento de pérdidas frente al histórico,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.06753609311019,riesgo alto predicho por el modelo,5.0,29.0,467.19,4.0,88.44,492.73,0.2413793103448276,2.0,0
U009226,Alto,high,0.5282138,0.5282138,0.3697496599999999,online,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | incremento de depósitos frente al histórico | pérdida neta reciente elevada | incremento reciente de frecuencia frente al histórico | incremento de pérdidas frente al histórico,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.0669614181401273,riesgo alto predicho por el modelo,7.0,30.0,262.37,3.0,126.70000000000002,399.49,0.2,2.0,0
U001345,Alto,high,0.50184053,0.50184053,0.35128837099999993,online,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | actividad nocturna recurrente | sesión máxima especialmente larga | incremento de depósitos frente al histórico | aumento del importe apostado en los últimos 7 días,Revisión humana y pausa preventiva,"Excluir de campañas comerciales, activar revisión humana, mostrar mensaje de pausa, sugerir herramientas de autoexclusión o enfriamiento y registrar alerta para auditoría.",human_review,1,1,1,0,-0.0053141202640409,riesgo alto predicho por el modelo,5.0,18.0,1373.92,5.0,-339.75,2126.04,0.3888888888888889,2.0,0
U008212,Medio,medium,0.38762206,0.6115601,0.471335442,online,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | pérdida neta reciente elevada | actividad nocturna recurrente | sesión máxima especialmente larga | aumento de depósitos en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,1,0.0782511734861493,señales tempranas compatibles con riesgo medio,9.0,76.0,4501.28,8.0,1114.9,12531.93,0.3289473684210526,12.0,0
U007318,Medio,medium,0.19925913,0.8004162,0.43948139099999994,online,cancelación reciente de límites,cancelación reciente de límites | retornos rápidos después de pérdidas | actividad nocturna recurrente | sesión máxima especialmente larga | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,1,0.0700771522500228,señales tempranas compatibles con riesgo medio,11.0,64.0,3716.0,15.0,435.83,5520.04,0.328125,9.0,1
U003565,Medio,medium,0.29598194,0.703436,0.407187358,online,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | sesión máxima especialmente larga | aumento del importe apostado en los últimos 7 días | actividad nocturna recurrente | sesiones más largas en el último mes,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,1,0.0268209743389608,señales tempranas compatibles con riesgo medio,11.0,42.0,2798.05,6.0,-560.4,2386.4,0.3571428571428571,4.0,0
U007082,Medio,medium,0.4310938,0.5684332,0.30176566,online,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | incremento de depósitos frente al histórico | actividad nocturna recurrente | aumento del importe apostado en los últimos 7 días | incremento reciente de frecuencia frente al histórico,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.0697454512325472,señales tempranas compatibles con riesgo medio,6.0,23.0,359.43,6.0,-21.5,346.08,0.3043478260869565,2.0,0
U005046,Medio,medium,0.10459997,0.89508224,0.273219979,retail,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | incremento de depósitos frente al histórico | sesión máxima especialmente larga | pérdida neta reciente elevada | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,1,0.0846602282290862,señales tempranas compatibles con riesgo medio,13.0,64.0,6656.13,14.0,1635.58,11007.5,0.28125,11.0,0
U008642,Medio,medium,0.08698094,0.9126506,0.260886658,online,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | actividad nocturna recurrente | pérdida neta reciente elevada | sesión máxima especialmente larga | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,1,0.0849646787517246,señales tempranas compatibles con riesgo medio,11.0,62.0,4212.54,14.0,948.56,7578.92,0.3870967741935484,10.0,0
U001407,Medio,medium,0.08691889,0.9128214,0.260843223,online,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | pérdida neta reciente elevada | incremento de pérdidas frente al histórico | sesión máxima especialmente larga | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,1,0.0394624203154612,señales tempranas compatibles con riesgo medio,6.0,37.0,1373.68,8.0,1558.03,5632.17,0.2432432432432432,3.0,0
U007508,Medio,medium,0.36219305,0.63705736,0.253535135,online,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | incremento de depósitos frente al histórico | actividad nocturna recurrente | incremento reciente de frecuencia frente al histórico | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.0358890720291448,señales tempranas compatibles con riesgo medio,7.0,29.0,440.67,7.0,48.64,493.73,0.3448275862068966,3.0,0
U000390,Medio,medium,0.35769343,0.6418296,0.25038540099999995,online,sesiones más largas en el último mes,sesiones más largas en el último mes | incremento reciente de frecuencia frente al histórico | pérdida neta reciente elevada | incremento de pérdidas frente al histórico | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,0,-0.118164782481921,señales tempranas compatibles con riesgo medio,3.0,10.0,65.61,1.0,161.62,243.64,0.2,0.0,0
U004543,Medio,medium,0.0568048,0.94302803,0.23976336,online,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | actividad nocturna recurrente | pérdida neta reciente elevada | sesión máxima especialmente larga | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,1,0.0291030281072028,señales tempranas compatibles con riesgo medio,6.0,35.0,2722.15,8.0,771.7,5981.13,0.4571428571428571,3.0,0
U002412,Medio,medium,0.048315722,0.9514273,0.2338210054,online,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | actividad nocturna recurrente | sesión máxima especialmente larga | pérdida neta reciente elevada | sesiones más largas en el último mes,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,1,0.0204341672644932,señales tempranas compatibles con riesgo medio,4.0,23.0,1367.14,8.0,550.3100000000001,2124.18,0.6521739130434783,3.0,0
U009533,Medio,medium,0.043066904,0.95670515,0.2301468328,online,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | actividad nocturna recurrente | pérdida neta reciente elevada | sesión máxima especialmente larga | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,1,0.0527618283624266,señales tempranas compatibles con riesgo medio,10.0,40.0,3077.09,9.0,938.33,4407.0,0.4,9.0,0
U000625,Medio,medium,0.036007,0.9636687,0.2252049,online,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | actividad nocturna recurrente | pérdida neta reciente elevada | sesión máxima especialmente larga | sesiones más largas en el último mes,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,1,0.0438037327897964,señales tempranas compatibles con riesgo medio,7.0,37.0,3106.49,9.0,858.2,4372.6900000000005,0.5135135135135135,3.0,0
U009221,Medio,medium,0.029895868,0.96985024,0.2209271076,retail,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | sesión máxima especialmente larga | actividad nocturna recurrente | aumento del importe apostado en los últimos 7 días | max session duration 7d,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,1,0.0425914783883509,señales tempranas compatibles con riesgo medio,7.0,29.0,2468.84,8.0,-127.22000000000004,2616.97,0.4137931034482758,2.0,0
U000178,Medio,medium,0.02735971,0.9724497,0.219151797,online,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | actividad nocturna recurrente | sesión máxima especialmente larga | sesiones más largas en el último mes | aumento del importe apostado en los últimos 7 días,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,1,0.047736672794553,señales tempranas compatibles con riesgo medio,6.0,37.0,2409.36,5.0,578.51,3873.02,0.4324324324324324,6.0,0
U000873,Medio,medium,0.02358659,0.9761271,0.21651061300000002,retail,actividad nocturna recurrente,actividad nocturna recurrente | pérdida neta reciente elevada | incremento de depósitos frente al histórico | sesión máxima especialmente larga | sesiones más largas en el último mes,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,1,0.0416328816811347,señales tempranas compatibles con riesgo medio,6.0,21.0,3448.08,11.0,465.95,1631.83,0.4285714285714285,1.0,0
U003887,Medio,medium,0.021643754,0.9782185,0.21515062780000002,retail,pérdida neta reciente elevada,pérdida neta reciente elevada | incremento de pérdidas frente al histórico | actividad nocturna recurrente | sesión máxima especialmente larga | sesiones más largas en el último mes,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,1,0.0376760233987943,señales tempranas compatibles con riesgo medio,5.0,16.0,933.98,2.0,1195.7,4223.820000000001,0.3125,0.0,0
U001131,Medio,medium,0.021467274,0.9782938,0.21502709180000001,online,retornos rápidos después de pérdidas,retornos rápidos después de pérdidas | actividad nocturna recurrente | sesión máxima especialmente larga | aumento del importe apostado en los últimos 7 días | sesiones más largas en el último mes,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,1,0.0290938726448578,señales tempranas compatibles con riesgo medio,2.0,17.0,1110.88,3.0,377.9,3307.32,0.3529411764705882,2.0,0
U002077,Medio,medium,0.02115411,0.97857374,0.214807877,online,actividad nocturna recurrente,actividad nocturna recurrente | pérdida neta reciente elevada | incremento de depósitos frente al histórico | sesión máxima especialmente larga | sesiones más largas en el último mes,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,1,0.03941508139614,señales tempranas compatibles con riesgo medio,6.0,27.0,2767.7,6.0,364.4,4507.9,0.4074074074074074,1.0,0
U004480,Medio,medium,0.020882161,0.9788069,0.2146175127,online,actividad nocturna recurrente,actividad nocturna recurrente | pérdida neta reciente elevada | incremento de depósitos frente al histórico | sesión máxima especialmente larga | sesiones más largas en el último mes,Mensaje preventivo y monitorización,"Mostrar mensaje preventivo, sugerir límites voluntarios de depósito o tiempo, reducir presión promocional y monitorizar evolución.",standard_monitoring,0,1,1,1,0.0081480072293714,señales tempranas compatibles con riesgo medio,3.0,7.0,1466.74,3.0,156.79000000000002,874.01,0.4285714285714285,0.0,0
